+----------------------+-----------+------+------+--------------+-------------+
| modelname            | thickness | dvs  | drho | criticalDist | awayFromCMB |
| ULVZ_201500004862    |         4 |   -3 | -2.5 |          100 |           0 |
| ULVZ_201500004863    |         4 |   -2 |   -5 |          100 |           0 |
| ULVZ_201500004864    |         4 |   -2 | -2.5 |          100 |           0 |
| ULVZ_201500004865    |         4 |   -1 |   -5 |          100 |           0 |
| ULVZ_201500004866    |         4 |   -1 | -2.5 |          100 |           0 |
| ULVZ_201500004867    |         4 |    0 |   -5 |          100 |           0 |
| ULVZ_201500004868    |         4 |    0 | -2.5 |          100 |           0 |
| ULVZ_201500004869    |         5 |  -30 |   -5 |          100 |           0 |
| ULVZ_201500004870    |         5 |  -30 | -2.5 |          100 |           0 |
| ULVZ_201500004871    |         5 |  -29 |   -5 |          100 |           0 |
| ULVZ_201500004872    |         5 |  -29 | -2.5 |          100 |           0 |
| ULVZ_201500004873    |         5 |  -28 |   -5 |          100 |           0 |
| ULVZ_201500004874    |         5 |  -28 | -2.5 |          100 |           0 |
| ULVZ_201500004875    |         5 |  -27 |   -5 |          100 |           0 |
| ULVZ_201500004876    |         5 |  -27 | -2.5 |          100 |           0 |
| ULVZ_201500004877    |         5 |  -26 |   -5 |          100 |           0 |
| ULVZ_201500004878    |         5 |  -26 | -2.5 |          100 |           0 |
| ULVZ_201500004879    |         5 |  -25 |   -5 |          100 |           0 |
| ULVZ_201500004880    |         5 |  -25 | -2.5 |          100 |           0 |
| ULVZ_201500004881    |         5 |  -24 |   -5 |          100 |           0 |
| ULVZ_201500004882    |         5 |  -24 | -2.5 |          100 |           0 |
| ULVZ_201500004883    |         5 |  -23 |   -5 |          100 |           0 |
| ULVZ_201500004884    |         5 |  -23 | -2.5 |          100 |           0 |
| ULVZ_201500004885    |         5 |  -22 |   -5 |          100 |           0 |
| ULVZ_201500004886    |         5 |  -22 | -2.5 |          100 |           0 |
| ULVZ_201500004887    |         5 |  -21 |   -5 |          100 |           0 |
| ULVZ_201500004888    |         5 |  -21 | -2.5 |          100 |           0 |
| ULVZ_201500004889    |         5 |  -20 |   -5 |          100 |           0 |
| ULVZ_201500004890    |         5 |  -20 | -2.5 |          100 |           0 |
| ULVZ_201500004891    |         5 |  -19 |   -5 |          100 |           0 |
| ULVZ_201500004892    |         5 |  -19 | -2.5 |          100 |           0 |
| ULVZ_201500004893    |         5 |  -18 |   -5 |          100 |           0 |
| ULVZ_201500004894    |         5 |  -18 | -2.5 |          100 |           0 |
| ULVZ_201500004895    |         5 |  -17 |   -5 |          100 |           0 |
| ULVZ_201500004896    |         5 |  -17 | -2.5 |          100 |           0 |
| ULVZ_201500004897    |         5 |  -16 |   -5 |          100 |           0 |
| ULVZ_201500004898    |         5 |  -16 | -2.5 |          100 |           0 |
| ULVZ_201500004899    |         5 |  -15 |   -5 |          100 |           0 |
| ULVZ_201500004900    |         5 |  -15 | -2.5 |          100 |           0 |
| ULVZ_201500004901    |         5 |  -14 |   -5 |          100 |           0 |
| ULVZ_201500004902    |         5 |  -14 | -2.5 |          100 |           0 |
| ULVZ_201500004903    |         5 |  -13 |   -5 |          100 |           0 |
| ULVZ_201500004904    |         5 |  -13 | -2.5 |          100 |           0 |
| ULVZ_201500004905    |         5 |  -12 |   -5 |          100 |           0 |
| ULVZ_201500004906    |         5 |  -12 | -2.5 |          100 |           0 |
| ULVZ_201500004907    |         5 |  -11 |   -5 |          100 |           0 |
| ULVZ_201500004908    |         5 |  -11 | -2.5 |          100 |           0 |
| ULVZ_201500004909    |         5 |  -10 |   -5 |          100 |           0 |
| ULVZ_201500004910    |         5 |  -10 | -2.5 |          100 |           0 |
| ULVZ_201500004911    |         5 |   -9 |   -5 |          100 |           0 |
| ULVZ_201500004912    |         5 |   -9 | -2.5 |          100 |           0 |
| ULVZ_201500004913    |         5 |   -8 |   -5 |          100 |           0 |
| ULVZ_201500004914    |         5 |   -8 | -2.5 |          100 |           0 |
| ULVZ_201500004915    |         5 |   -7 |   -5 |          100 |           0 |
| ULVZ_201500004916    |         5 |   -7 | -2.5 |          100 |           0 |
| ULVZ_201500004917    |         5 |   -6 |   -5 |          100 |           0 |
| ULVZ_201500004918    |         5 |   -6 | -2.5 |          100 |           0 |
| ULVZ_201500004919    |         5 |   -5 |   -5 |          100 |           0 |
| ULVZ_201500004920    |         5 |   -5 | -2.5 |          100 |           0 |
| ULVZ_201500004921    |         5 |   -4 |   -5 |          100 |           0 |
| ULVZ_201500004922    |         5 |   -4 | -2.5 |          100 |           0 |
| ULVZ_201500004923    |         5 |   -3 |   -5 |          100 |           0 |
| ULVZ_201500004924    |         5 |   -3 | -2.5 |          100 |           0 |
| ULVZ_201500004925    |         5 |   -2 |   -5 |          100 |           0 |
| ULVZ_201500004926    |         5 |   -2 | -2.5 |          100 |           0 |
| ULVZ_201500004927    |         5 |   -1 |   -5 |          100 |           0 |
| ULVZ_201500004928    |         5 |   -1 | -2.5 |          100 |           0 |
| ULVZ_201500004929    |         5 |    0 |   -5 |          100 |           0 |
| ULVZ_201500004930    |         5 |    0 | -2.5 |          100 |           0 |
| ULVZ_201500004931    |         6 |  -30 |   -5 |          100 |           0 |
| ULVZ_201500004932    |         6 |  -30 | -2.5 |          100 |           0 |
| ULVZ_201500004933    |         6 |  -29 |   -5 |          100 |           0 |
| ULVZ_201500004934    |         6 |  -29 | -2.5 |          100 |           0 |
| ULVZ_201500004935    |         6 |  -28 |   -5 |          100 |           0 |
| ULVZ_201500004936    |         6 |  -28 | -2.5 |          100 |           0 |
| ULVZ_201500004937    |         6 |  -27 |   -5 |          100 |           0 |
| ULVZ_201500004938    |         6 |  -27 | -2.5 |          100 |           0 |
| ULVZ_201500004939    |         6 |  -26 |   -5 |          100 |           0 |
| ULVZ_201500004940    |         6 |  -26 | -2.5 |          100 |           0 |
| ULVZ_201500004941    |         6 |  -25 |   -5 |          100 |           0 |
| ULVZ_201500004942    |         6 |  -25 | -2.5 |          100 |           0 |
| ULVZ_201500004943    |         6 |  -24 |   -5 |          100 |           0 |
| ULVZ_201500004944    |         6 |  -24 | -2.5 |          100 |           0 |
| ULVZ_201500004945    |         6 |  -23 |   -5 |          100 |           0 |
| ULVZ_201500004946    |         6 |  -23 | -2.5 |          100 |           0 |
| ULVZ_201500004947    |         6 |  -22 |   -5 |          100 |           0 |
| ULVZ_201500004948    |         6 |  -22 | -2.5 |          100 |           0 |
| ULVZ_201500004949    |         6 |  -21 |   -5 |          100 |           0 |
| ULVZ_201500004950    |         6 |  -21 | -2.5 |          100 |           0 |
| ULVZ_201500004951    |         6 |  -20 |   -5 |          100 |           0 |
| ULVZ_201500004952    |         6 |  -20 | -2.5 |          100 |           0 |
| ULVZ_201500004953    |         6 |  -19 |   -5 |          100 |           0 |
| ULVZ_201500004954    |         6 |  -19 | -2.5 |          100 |           0 |
| ULVZ_201500004955    |         6 |  -18 |   -5 |          100 |           0 |
| ULVZ_201500004956    |         6 |  -18 | -2.5 |          100 |           0 |
| ULVZ_201500004957    |         6 |  -17 |   -5 |          100 |           0 |
| ULVZ_201500004958    |         6 |  -17 | -2.5 |          100 |           0 |
| ULVZ_201500004959    |         6 |  -16 |   -5 |          100 |           0 |
| ULVZ_201500004960    |         6 |  -16 | -2.5 |          100 |           0 |
| ULVZ_201500004961    |         6 |  -15 |   -5 |          100 |           0 |
| ULVZ_201500004962    |         6 |  -15 | -2.5 |          100 |           0 |
| ULVZ_201500004963    |         6 |  -14 |   -5 |          100 |           0 |
| ULVZ_201500004964    |         6 |  -14 | -2.5 |          100 |           0 |
| ULVZ_201500004965    |         6 |  -13 |   -5 |          100 |           0 |
| ULVZ_201500004966    |         6 |  -13 | -2.5 |          100 |           0 |
| ULVZ_201500004967    |         6 |  -12 |   -5 |          100 |           0 |
| ULVZ_201500004968    |         6 |  -12 | -2.5 |          100 |           0 |
| ULVZ_201500004969    |         6 |  -11 |   -5 |          100 |           0 |
| ULVZ_201500004970    |         6 |  -11 | -2.5 |          100 |           0 |
| ULVZ_201500004971    |         6 |  -10 |   -5 |          100 |           0 |
| ULVZ_201500004972    |         6 |  -10 | -2.5 |          100 |           0 |
| ULVZ_201500004973    |         6 |   -9 |   -5 |          100 |           0 |
| ULVZ_201500004974    |         6 |   -9 | -2.5 |          100 |           0 |
| ULVZ_201500004975    |         6 |   -8 |   -5 |          100 |           0 |
| ULVZ_201500004976    |         6 |   -8 | -2.5 |          100 |           0 |
| ULVZ_201500004977    |         6 |   -7 |   -5 |          100 |           0 |
| ULVZ_201500004978    |         6 |   -7 | -2.5 |          100 |           0 |
| ULVZ_201500004979    |         6 |   -6 |   -5 |          100 |           0 |
| ULVZ_201500004980    |         6 |   -6 | -2.5 |          100 |           0 |
| ULVZ_201500004981    |         6 |   -5 |   -5 |          100 |           0 |
| ULVZ_201500004982    |         6 |   -5 | -2.5 |          100 |           0 |
| ULVZ_201500004983    |         6 |   -4 |   -5 |          100 |           0 |
| ULVZ_201500004984    |         6 |   -4 | -2.5 |          100 |           0 |
| ULVZ_201500004985    |         6 |   -3 |   -5 |          100 |           0 |
| ULVZ_201500004986    |         6 |   -3 | -2.5 |          100 |           0 |
| ULVZ_201500004987    |         6 |   -2 |   -5 |          100 |           0 |
| ULVZ_201500004988    |         6 |   -2 | -2.5 |          100 |           0 |
| ULVZ_201500004989    |         6 |   -1 |   -5 |          100 |           0 |
| ULVZ_201500004990    |         6 |   -1 | -2.5 |          100 |           0 |
| ULVZ_201500004991    |         6 |    0 |   -5 |          100 |           0 |
| ULVZ_201500004992    |         6 |    0 | -2.5 |          100 |           0 |
| ULVZ_201500004993    |         7 |  -30 |   -5 |          100 |           0 |
| ULVZ_201500004994    |         7 |  -30 | -2.5 |          100 |           0 |
| ULVZ_201500004995    |         7 |  -29 |   -5 |          100 |           0 |
| ULVZ_201500004996    |         7 |  -29 | -2.5 |          100 |           0 |
| ULVZ_201500004997    |         7 |  -28 |   -5 |          100 |           0 |
| ULVZ_201500004998    |         7 |  -28 | -2.5 |          100 |           0 |
| ULVZ_201500004999    |         7 |  -27 |   -5 |          100 |           0 |
| ULVZ_201500005000    |         7 |  -27 | -2.5 |          100 |           0 |
| ULVZ_201500005001    |         7 |  -26 |   -5 |          100 |           0 |
| ULVZ_201500005002    |         7 |  -26 | -2.5 |          100 |           0 |
| ULVZ_201500005003    |         7 |  -25 |   -5 |          100 |           0 |
| ULVZ_201500005004    |         7 |  -25 | -2.5 |          100 |           0 |
| ULVZ_201500005005    |         7 |  -24 |   -5 |          100 |           0 |
| ULVZ_201500005006    |         7 |  -24 | -2.5 |          100 |           0 |
| ULVZ_201500005007    |         7 |  -23 |   -5 |          100 |           0 |
| ULVZ_201500005008    |         7 |  -23 | -2.5 |          100 |           0 |
| ULVZ_201500005009    |         7 |  -22 |   -5 |          100 |           0 |
| ULVZ_201500005010    |         7 |  -22 | -2.5 |          100 |           0 |
| ULVZ_201500005011    |         7 |  -21 |   -5 |          100 |           0 |
| ULVZ_201500005012    |         7 |  -21 | -2.5 |          100 |           0 |
| ULVZ_201500005013    |         7 |  -20 |   -5 |          100 |           0 |
| ULVZ_201500005014    |         7 |  -20 | -2.5 |          100 |           0 |
| ULVZ_201500005015    |         7 |  -19 |   -5 |          100 |           0 |
| ULVZ_201500005016    |         7 |  -19 | -2.5 |          100 |           0 |
| ULVZ_201500005017    |         7 |  -18 |   -5 |          100 |           0 |
| ULVZ_201500005018    |         7 |  -18 | -2.5 |          100 |           0 |
| ULVZ_201500005019    |         7 |  -17 |   -5 |          100 |           0 |
| ULVZ_201500005020    |         7 |  -17 | -2.5 |          100 |           0 |
| ULVZ_201500005021    |         7 |  -16 |   -5 |          100 |           0 |
| ULVZ_201500005022    |         7 |  -16 | -2.5 |          100 |           0 |
| ULVZ_201500005023    |         7 |  -15 |   -5 |          100 |           0 |
| ULVZ_201500005024    |         7 |  -15 | -2.5 |          100 |           0 |
| ULVZ_201500005025    |         7 |  -14 |   -5 |          100 |           0 |
| ULVZ_201500005026    |         7 |  -14 | -2.5 |          100 |           0 |
| ULVZ_201500005027    |         7 |  -13 |   -5 |          100 |           0 |
| ULVZ_201500005028    |         7 |  -13 | -2.5 |          100 |           0 |
| ULVZ_201500005029    |         7 |  -12 |   -5 |          100 |           0 |
| ULVZ_201500005030    |         7 |  -12 | -2.5 |          100 |           0 |
| ULVZ_201500005031    |         7 |  -11 |   -5 |          100 |           0 |
| ULVZ_201500005032    |         7 |  -11 | -2.5 |          100 |           0 |
| ULVZ_201500005033    |         7 |  -10 |   -5 |          100 |           0 |
| ULVZ_201500005034    |         7 |  -10 | -2.5 |          100 |           0 |
| ULVZ_201500005035    |         7 |   -9 |   -5 |          100 |           0 |
| ULVZ_201500005036    |         7 |   -9 | -2.5 |          100 |           0 |
| ULVZ_201500005037    |         7 |   -8 |   -5 |          100 |           0 |
| ULVZ_201500005038    |         7 |   -8 | -2.5 |          100 |           0 |
| ULVZ_201500005039    |         7 |   -7 |   -5 |          100 |           0 |
| ULVZ_201500005040    |         7 |   -7 | -2.5 |          100 |           0 |
| ULVZ_201500005041    |         7 |   -6 |   -5 |          100 |           0 |
| ULVZ_201500005042    |         7 |   -6 | -2.5 |          100 |           0 |
| ULVZ_201500005043    |         7 |   -5 |   -5 |          100 |           0 |
| ULVZ_201500005044    |         7 |   -5 | -2.5 |          100 |           0 |
